Input Term,Best Match,URI,Similarity Score
no:match mericarp,mericarp,http://purl.obolibrary.org/obo/PO_0020075,0.6959
no:match Metasome,metaxylem,http://purl.obolibrary.org/obo/PO_0000372,0.5337
no:match metasternum,metanephric S1,http://purl.obolibrary.org/obo/UBERON_0005126,0.465
no:match meta-sternum,sternum,http://purl.obolibrary.org/obo/UBERON_0000975,0.5986
no:match metathorax,insect metathoracic segment,http://purl.obolibrary.org/obo/UBERON_6000019,0.4488
no:match methyl salicylate vapour,salicylate,http://purl.obolibrary.org/obo/CHEBI_30762,0.5674
no:match mid-gut,presumptive gut,http://purl.obolibrary.org/obo/UBERON_0007026,0.5511
no:match midrib,midden,http://purl.obolibrary.org/obo/ENVO_00010442,0.5236
no:match mouthparts (downstream),stream mouth,http://purl.obolibrary.org/obo/ENVO_00000385,0.5621
no:match mulch,Mus <subgenus>,http://purl.obolibrary.org/obo/NCBITaxon_862507,0.4322
no:match muscle,intrinsic muscle,http://purl.obolibrary.org/obo/UBERON_0035112,0.592
no:match mushroom body,mushroom body,http://purl.obolibrary.org/obo/UBERON_0001058,0.7138
no:match mycangial pouches,rectovesical pouch,http://purl.obolibrary.org/obo/UBERON_0011204,0.645
no:match mycelial muff,mesodermal cell,http://purl.obolibrary.org/obo/CL_0000222,0.4793
no:match mycelial strands,cell hair,http://purl.obolibrary.org/obo/GO_0070451,0.507
no:match mycorrhiza,Mytiloidea,http://purl.obolibrary.org/obo/NCBITaxon_106220,0.478
no:match nasal passage,nasal bridge,http://purl.obolibrary.org/obo/UBERON_0008340,0.6661
no:match nasal sinus,nasal septum,http://purl.obolibrary.org/obo/UBERON_0001706,0.6228
no:match neck,neck,http://purl.obolibrary.org/obo/UBERON_0000974,0.5958
no:match nectar,nectary,http://purl.obolibrary.org/obo/PO_0009035,0.6059
no:match needle (first year),hypodermic needle,http://purl.obolibrary.org/obo/ENVO_02000000,0.4712
no:match needle litter,litter,http://purl.obolibrary.org/obo/ENVO_03501259,0.626
no:match needle (previous year's),hypodermic needle,http://purl.obolibrary.org/obo/ENVO_02000000,0.4332
no:match needles,hypodermic needle,http://purl.obolibrary.org/obo/ENVO_02000000,0.4792
no:match needle (this year's),hypodermic needle,http://purl.obolibrary.org/obo/ENVO_02000000,0.4178
no:match needle tip,tip,http://purl.obolibrary.org/obo/UBERON_2001840,0.497
no:match needle (young,young,http://purl.obolibrary.org/obo/PATO_0000309,0.4687
no:match nephridium,nephridium,http://purl.obolibrary.org/obo/UBERON_0006972,0.7889
no:match nervous tissue,neural tissue,http://purl.obolibrary.org/obo/UBERON_0003714,0.6372
no:match nest cell,nest basket cell morphology,http://purl.obolibrary.org/obo/PATO_0070005,0.5111
no:match nest,nest of bird,http://purl.obolibrary.org/obo/ENVO_00005805,0.4847
no:match nest (queenless),nest of bird,http://purl.obolibrary.org/obo/ENVO_00005805,0.4092
no:match nose,nose skin,http://purl.obolibrary.org/obo/UBERON_0015476,0.6243
no:match nut (kernel),nut food product,http://purl.obolibrary.org/obo/FOODON_00001172,0.5791
no:match nutlet,obsolete nut,http://purl.obolibrary.org/obo/ENVO_01000758,0.4726
no:match nut,obsolete nut,http://purl.obolibrary.org/obo/ENVO_01000758,0.5693
no:match nut shell,obsolete nut,http://purl.obolibrary.org/obo/ENVO_01000758,0.5902
no:match oesophagus,esophagus,http://purl.obolibrary.org/obo/UBERON_0001043,0.663
no:match one-celled branches,branch node,http://purl.obolibrary.org/obo/PO_0025024,0.5933
no:match oogonium,obsolete secondary oogonium,http://purl.obolibrary.org/obo/UBERON_3010299,0.6262
no:match oospore,Ovis,http://purl.obolibrary.org/obo/NCBITaxon_9935,0.4388
no:match,optic cup,http://purl.obolibrary.org/obo/UBERON_0003072,0.3828
no:match otolithis,otolith,http://purl.obolibrary.org/obo/UBERON_0002280,0.6255
no:match ovules,ovulation cycle,http://purl.obolibrary.org/obo/GO_0042698,0.6357
no:match pancreas (interlobary canals),dorsal pancreas,http://purl.obolibrary.org/obo/UBERON_0009708,0.6005
no:match paper,paper product,http://purl.obolibrary.org/obo/ENVO_00003895,0.537
no:match papery outer bulb scale,bulb,http://purl.obolibrary.org/obo/PO_0025356,0.4939
no:match parenchema,parenchyma,http://purl.obolibrary.org/obo/PO_0005421,0.5804
no:match part,bracket,http://purl.obolibrary.org/obo/PATO_0002142,0.4196
no:match passive ring trap,passive,http://purl.obolibrary.org/obo/PATO_0000764,0.475
no:match patch,patchy,http://purl.obolibrary.org/obo/PATO_0001608,0.5596
no:match pea,pea food product,http://purl.obolibrary.org/obo/FOODON_00002813,0.4938
no:match pear,pear shaped,http://purl.obolibrary.org/obo/PATO_0005002,0.583
no:match peat,peat cut,http://purl.obolibrary.org/obo/ENVO_00000157,0.6352
no:match pedicel,pedicel,http://purl.obolibrary.org/obo/UBERON_3000692,0.6842
no:match peduncle,peduncle,http://purl.obolibrary.org/obo/PO_0009053,0.7144
no:match peduncle (top),peduncle,http://purl.obolibrary.org/obo/PO_0009053,0.6304
no:match pellet,regurgitated pellet,http://purl.obolibrary.org/obo/UBERON_0036018,0.6371
no:match pellets,regurgitated pellet,http://purl.obolibrary.org/obo/UBERON_0036018,0.6504
no:match pen,fountain pen ink,http://purl.obolibrary.org/obo/ENVO_03510017,0.5201
no:match peri-anal,anal inclinator,http://purl.obolibrary.org/obo/UBERON_2000313,0.494
no:match perianth,perianth,http://purl.obolibrary.org/obo/PO_0009058,0.6747
no:match pericardial sac,pericardial sac,http://purl.obolibrary.org/obo/UBERON_0002406,0.8439
no:match perithecium,perigynium,http://purl.obolibrary.org/obo/PO_0009044,0.6133
no:match petal,petal,http://purl.obolibrary.org/obo/PO_0009032,0.7051
no:match petal (young),petal,http://purl.obolibrary.org/obo/PO_0009032,0.5971
no:match petiole (base),petiole,http://purl.obolibrary.org/obo/PO_0020038,0.6424
no:match petiole,petiole,http://purl.obolibrary.org/obo/PO_0020038,0.6991
no:match photobiont,photobioreactor,http://purl.obolibrary.org/obo/ENVO_03600077,0.7297
no:match phyllary,phyllome,http://purl.obolibrary.org/obo/PO_0006001,0.4803
no:match phytosymbiont (Trenepohlia),protophloem,http://purl.obolibrary.org/obo/PO_0006077,0.476
no:match pieces,broken into two pieces,http://purl.obolibrary.org/obo/PATO_0002080,0.4524
no:match Pieces,broken into two pieces,http://purl.obolibrary.org/obo/PATO_0002080,0.4524
no:match pinnule,pin-like,http://purl.obolibrary.org/obo/PATO_0002458,0.5698
no:match Pinus mycorrhiza,Pinopsida,http://purl.obolibrary.org/obo/NCBITaxon_58019,0.558
no:match pitcher,ball,http://purl.obolibrary.org/obo/UBERON_2000006,0.4004
no:match pith in pruned twig,root pith,http://purl.obolibrary.org/obo/PO_0005040,0.4857
no:match pith,pith,http://purl.obolibrary.org/obo/PO_0006109,0.6706
no:match pith (young stem),root pith,http://purl.obolibrary.org/obo/PO_0005040,0.6138
no:match plant base,leaf base,http://purl.obolibrary.org/obo/PO_0020040,0.6073
no:match plant,whole plant,http://purl.obolibrary.org/obo/PO_0000003,0.5482
no:match plates,floor plate,http://purl.obolibrary.org/obo/UBERON_0003079,0.5419
no:match podetium,podotheca,http://purl.obolibrary.org/obo/UBERON_0012447,0.5848
no:match pod (feeding on unripe seeds),plant seed food product,http://purl.obolibrary.org/obo/FOODON_00001173,0.51
no:match pod (gall?),podotheca,http://purl.obolibrary.org/obo/UBERON_0012447,0.4093
no:match pod (on unripe seeds),seed,http://purl.obolibrary.org/obo/PO_0009010,0.4732
no:match pod,podotheca,http://purl.obolibrary.org/obo/UBERON_0012447,0.5405
no:match pod wall,podotheca,http://purl.obolibrary.org/obo/UBERON_0012447,0.4445
no:match pole,pole,http://purl.obolibrary.org/obo/ENVO_01000498,0.6405
no:match pollen and nectar in nest cell,pollen sperm cell,http://purl.obolibrary.org/obo/PO_0025121,0.6511
no:match pollen,pollen,http://purl.obolibrary.org/obo/PO_0025281,0.7177
no:match pollen?,pollen,http://purl.obolibrary.org/obo/PO_0025281,0.7333
no:match polyp,polyol,http://purl.obolibrary.org/obo/CHEBI_26191,0.5447
no:match post,postsplenial,http://purl.obolibrary.org/obo/UBERON_4300199,0.366
no:match prey debris,entanglement of organisms in marine debris,http://purl.obolibrary.org/obo/ENVO_06105121,0.4534
no:match prey debris in nest,nest of ant,http://purl.obolibrary.org/obo/ENVO_00005804,0.4802
no:match prickle,prickle,http://purl.obolibrary.org/obo/PO_0025169,0.6878
no:match proboscis sheath,bundle sheath,http://purl.obolibrary.org/obo/PO_0006023,0.6645
no:match pronotum,obsolete pronotum,http://purl.obolibrary.org/obo/UBERON_0003173,0.5162
no:match prosporangium,propatagium,http://purl.obolibrary.org/obo/UBERON_0010861,0.5446
no:match prosternum,diarch protoxylem,http://purl.obolibrary.org/obo/PO_0025559,0.4165
no:match prothorax,proximal to,http://purl.obolibrary.org/obo/PATO_0001195,0.4764
no:match protonotum,protonema,http://purl.obolibrary.org/obo/PO_0030003,0.6173
no:match pseudostroma,pseudoclasper,http://purl.obolibrary.org/obo/UBERON_0017624,0.529
no:match pseudothecia,pseudoclasper,http://purl.obolibrary.org/obo/UBERON_0017624,0.5732
no:match pseudothecium,pseudoclasper,http://purl.obolibrary.org/obo/UBERON_0017624,0.5917
no:match pubic hair,pubescent hair,http://purl.obolibrary.org/obo/PATO_0001320,0.6452
no:match pustule,pulvinus,http://purl.obolibrary.org/obo/PO_0009000,0.5087
no:match pycndium,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.4487
no:match pycnidium,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.5397
no:match pycnidum,pycnocline,http://purl.obolibrary.org/obo/ENVO_01000259,0.5308
no:match pycnothyrium,pylorus,http://purl.obolibrary.org/obo/UBERON_0001166,0.5084
no:match pyloric caecum,obsolete pyloric caecum,http://purl.obolibrary.org/obo/UBERON_2002253,0.7431
no:match rachide,feather rachis,http://purl.obolibrary.org/obo/UBERON_0008288,0.4292
no:match rachis (base),leaf rachis,http://purl.obolibrary.org/obo/PO_0020055,0.4952
no:match rachis,feather rachis,http://purl.obolibrary.org/obo/UBERON_0008288,0.5644
no:match ray floret,fin ray,http://purl.obolibrary.org/obo/UBERON_4400005,0.5009
no:match receptacle,receptacle,http://purl.obolibrary.org/obo/PO_0009064,0.7043
no:match red blood cells,blood cell,http://purl.obolibrary.org/obo/CL_0000081,0.5914
no:match refuse,acceptor,http://purl.obolibrary.org/obo/CHEBI_15339,0.4152
no:match Remains of meat and bones,meat (whole or pieces),http://purl.obolibrary.org/obo/FOODON_03317170,0.5365
no:match remians,rete testis,http://purl.obolibrary.org/obo/UBERON_0003959,0.4136
no:match renal vein,renal vein,http://purl.obolibrary.org/obo/UBERON_0001140,0.7978
no:match reproductive system,reproductive system,http://purl.obolibrary.org/obo/UBERON_0000990,0.6319
no:match resin exudate,resin,http://purl.obolibrary.org/obo/ENVO_03510018,0.6753
no:match resinous exudate,resin,http://purl.obolibrary.org/obo/ENVO_03510018,0.6549
no:match resinous sap flow,plant sap,http://purl.obolibrary.org/obo/PO_0025538,0.5667
no:match resin,resin,http://purl.obolibrary.org/obo/ENVO_03510018,0.7214
no:match respiratory tract,respiratory tract,http://purl.obolibrary.org/obo/UBERON_0000065,0.7272
no:match retina,retina,http://purl.obolibrary.org/obo/UBERON_0000966,0.6824
no:match rhachis,feather rachis,http://purl.obolibrary.org/obo/UBERON_0008288,0.4447
no:match rhizoid,rhizoid,http://purl.obolibrary.org/obo/PO_0030078,0.7444
no:match rhizoids,rhizoid,http://purl.obolibrary.org/obo/PO_0030078,0.7286
no:match rhizome,rhizome,http://purl.obolibrary.org/obo/PO_0004542,0.736
no:match rhizomes,rhizome,http://purl.obolibrary.org/obo/PO_0004542,0.7206
no:match rhizomorph,rhizome,http://purl.obolibrary.org/obo/PO_0004542,0.6975
no:match rhizomycelium,rhizome,http://purl.obolibrary.org/obo/PO_0004542,0.6581
no:match rhyzoid,rhizoid,http://purl.obolibrary.org/obo/PO_0030078,0.6203
no:match root (after stem),stem node,http://purl.obolibrary.org/obo/PO_0020141,0.5866
no:match root bark,bark,http://purl.obolibrary.org/obo/PO_0004518,0.6426
no:match root collar,leaf collar,http://purl.obolibrary.org/obo/PO_0006012,0.5151
no:match root (exposed part),prop root,http://purl.obolibrary.org/obo/PO_0000044,0.497
no:match root hair,hair root,http://purl.obolibrary.org/obo/UBERON_0000329,0.7432
no:match rootlets (near rhizome),root nodule,http://purl.obolibrary.org/obo/PO_0003023,0.5107
no:match root nodule,root nodule,http://purl.obolibrary.org/obo/PO_0003023,0.7829
no:match root?,root,http://purl.obolibrary.org/obo/NCBITaxon_1,0.6091
no:match root,root,http://purl.obolibrary.org/obo/NCBITaxon_1,0.6123
no:match roots,root nodule,http://purl.obolibrary.org/obo/PO_0003023,0.5348
no:match roots?,root nodule,http://purl.obolibrary.org/obo/PO_0003023,0.539
no:match rootstock?,stock,http://purl.obolibrary.org/obo/ENVO_01000733,0.4213
no:match rootstock,stock,http://purl.obolibrary.org/obo/ENVO_01000733,0.4277
no:match rootstock (upper parts),plant root food product,http://purl.obolibrary.org/obo/FOODON_00001147,0.4098
no:match rootstock (woody),plant root food product,http://purl.obolibrary.org/obo/FOODON_00001147,0.4744
no:match rosette,rosette,http://purl.obolibrary.org/obo/PO_0025615,0.6627
no:match rosette?,rosette,http://purl.obolibrary.org/obo/PO_0025615,0.6747
no:match rot hole,sinkhole,http://purl.obolibrary.org/obo/ENVO_00000195,0.4649
no:match runner,track,http://purl.obolibrary.org/obo/ENVO_00000122,0.418
no:match Salix mycorrhiza,Salicornioideae,http://purl.obolibrary.org/obo/NCBITaxon_1316646,0.4442
no:match sap,plant sap,http://purl.obolibrary.org/obo/PO_0025538,0.4969
no:match sap run and decaying sap,plant sap,http://purl.obolibrary.org/obo/PO_0025538,0.5529
no:match sap run (near ground),plant sap,http://purl.obolibrary.org/obo/PO_0025538,0.4917
no:match sap run,plant sap,http://purl.obolibrary.org/obo/PO_0025538,0.4283
no:match sapwood (outer),sapwood,http://purl.obolibrary.org/obo/PO_0004513,0.6131
no:match sapwood,sapwood,http://purl.obolibrary.org/obo/PO_0004513,0.6659
no:match sawdust,dust,http://purl.obolibrary.org/obo/ENVO_00002008,0.4305
no:match sawdust mulch,wood dust,http://purl.obolibrary.org/obo/ENVO_03510000,0.4903
no:match scale leaf (inner side),scale leaf,http://purl.obolibrary.org/obo/PO_0006003,0.7631
no:match sclerotium,obsolete sclerite,http://purl.obolibrary.org/obo/UBERON_0003148,0.554
no:match sclerotules,sclera,http://purl.obolibrary.org/obo/UBERON_0001773,0.5303
no:match scrap,pars reuniens,http://purl.obolibrary.org/obo/UBERON_3000667,0.371
no:match scutes,scute,http://purl.obolibrary.org/obo/UBERON_0008201,0.6961
no:match sebaceous gland,sebaceous gland,http://purl.obolibrary.org/obo/UBERON_0001821,0.7437
no:match seed capsule,capsule,http://purl.obolibrary.org/obo/UBERON_0003893,0.573
no:match seed;flower,seed,http://purl.obolibrary.org/obo/PO_0009010,0.5941
no:match seed; fruit,seed,http://purl.obolibrary.org/obo/PO_0009010,0.6323
no:match seed;fruit,seed,http://purl.obolibrary.org/obo/PO_0009010,0.6323
no:match seed; gall,seed,http://purl.obolibrary.org/obo/PO_0009010,0.5787
no:match seedhead,seed,http://purl.obolibrary.org/obo/PO_0009010,0.5209
no:match seed head,seed,http://purl.obolibrary.org/obo/PO_0009010,0.5638
no:match seedheads,seed,http://purl.obolibrary.org/obo/PO_0009010,0.5717
no:match seed (in 1-year old cone),seed,http://purl.obolibrary.org/obo/PO_0009010,0.5152
no:match seed;root,seed,http://purl.obolibrary.org/obo/PO_0009010,0.5933
no:match seed?,seed,http://purl.obolibrary.org/obo/PO_0009010,0.6543
no:match seeds (in capsule),plant seed food product,http://purl.obolibrary.org/obo/FOODON_00001173,0.5274
no:match seed; vegetation; bud,reproductive bud,http://purl.obolibrary.org/obo/PO_0025084,0.5742
no:match seed;vegetation;bud,reproductive bud,http://purl.obolibrary.org/obo/PO_0025084,0.5742
no:match seed; vegetation,planted forest,http://purl.obolibrary.org/obo/ENVO_00000119,0.5819
no:match seed;vegetation,planted forest,http://purl.obolibrary.org/obo/ENVO_00000119,0.5819
no:match seminal vessicle,seminal vesicle,http://purl.obolibrary.org/obo/UBERON_0000998,0.6241
no:match sepal,sepal,http://purl.obolibrary.org/obo/PO_0009031,0.6287
no:match setae,seta,http://purl.obolibrary.org/obo/PO_0030032,0.5498
no:match sewage bed,sewage,http://purl.obolibrary.org/obo/ENVO_00002018,0.5958
no:match sewage filter beds,sewage,http://purl.obolibrary.org/obo/ENVO_00002018,0.5458
no:match sex glands,male accessory sex gland,http://purl.obolibrary.org/obo/UBERON_0010147,0.6192
no:match sheath,bundle sheath,http://purl.obolibrary.org/obo/PO_0006023,0.6949
no:match Shell (alive and dead),shell,http://purl.obolibrary.org/obo/UBERON_0006612,0.5495
no:match shell (ear),shell,http://purl.obolibrary.org/obo/UBERON_0006612,0.5699
no:match shell fragment,shell,http://purl.obolibrary.org/obo/UBERON_0006612,0.4368
no:match shell fragments,shell,http://purl.obolibrary.org/obo/UBERON_0006612,0.4703
no:match shell hash,shell,http://purl.obolibrary.org/obo/UBERON_0006612,0.449
no:match shell plate,shell shaped,http://purl.obolibrary.org/obo/PATO_0040007,0.539
no:match shells,shell,http://purl.obolibrary.org/obo/UBERON_0006612,0.6083
no:match Shells,shell,http://purl.obolibrary.org/obo/UBERON_0006612,0.6083
no:match shoot (1-2 year old),age,http://purl.obolibrary.org/obo/PATO_0000011,0.4119
no:match shoot (apical),shoot apical meristem,http://purl.obolibrary.org/obo/PO_0020148,0.6561
no:match shoot (lateral),shoot lateral meristem,http://purl.obolibrary.org/obo/PO_0006344,0.5243
no:match shoot (one year old),age,http://purl.obolibrary.org/obo/PATO_0000011,0.4269
no:match shoot?,short shoot,http://purl.obolibrary.org/obo/PO_0004701,0.4644
no:match shoot,short shoot,http://purl.obolibrary.org/obo/PO_0004701,0.4872
no:match shoots (lower),short shoot,http://purl.obolibrary.org/obo/PO_0004701,0.4679
no:match shoots (young),young,http://purl.obolibrary.org/obo/PATO_0000309,0.4909
no:match shoot (terminal),shoot system exarch protoxylem,http://purl.obolibrary.org/obo/PO_0025556,0.4729
no:match shoot-tip,tip,http://purl.obolibrary.org/obo/UBERON_2001840,0.5263
no:match shoot tip,tip,http://purl.obolibrary.org/obo/UBERON_2001840,0.5484
no:match shoot (underground),shoot system ground meristem,http://purl.obolibrary.org/obo/PO_0025595,0.456
no:match shoot (vegetative),vegetative shoot apex,http://purl.obolibrary.org/obo/PO_0025223,0.625
